aX,aY,aZ,gX,gY,gZ
0.111,0.855,0.415,4.089,-2.93,1.16
0.126,0.833,0.438,-0.427,-1.648,-1.648
0.113,0.826,0.432,0.854,-0.793,-0.671
0.112,0.851,0.435,-0.793,0,-2.502
0.121,0.854,0.441,-1.465,-0.366,-0.366
0.127,0.854,0.437,0,0.244,-0.916
0.125,0.851,0.427,-0.244,0.916,0.061
0.118,0.848,0.43,-0.488,-0.061,0
0.11,0.845,0.426,-0.427,0.549,-0.061
0.119,0.863,0.433,-0.732,0.183,-0.671
0.109,0.841,0.425,-0.244,-0.183,1.038
0.117,0.845,0.428,0.366,0.122,-1.099
0.119,0.85,0.428,-0.488,-0.183,-0.427
0.118,0.86,0.426,-0.427,1.343,-0.488
0.122,0.854,0.428,-0.854,0.305,-0.183
0.116,0.856,0.43,-0.427,0.854,0.244
0.122,0.856,0.431,0.244,0.061,-0.366
0.12,0.869,0.421,-0.793,0.488,0.61
0.119,0.853,0.428,-0.305,0.61,0.183
0.118,0.852,0.432,1.831,1.282,0.977
0.124,0.848,0.427,0.977,0.977,0.549
0.118,0.837,0.427,1.526,0.122,0.488
0.125,0.853,0.43,0.977,0.427,-0.427
0.116,0.854,0.423,0.427,0.977,0.183
0.118,0.849,0.424,-0.366,0.488,-0.549
0.116,0.848,0.433,-0.793,0.305,-0.549
0.118,0.856,0.423,0.671,0.61,-0.244
0.116,0.855,0.427,-0.61,0.061,-0.183
0.118,0.858,0.42,-0.549,0.916,0.244
0.116,0.859,0.426,-0.122,0.488,-0.061
0.116,0.863,0.423,0.122,0.793,0.122
0.124,0.865,0.422,-0.488,1.221,0.305
0.112,0.847,0.434,-0.549,0.366,0.305
0.121,0.845,0.417,1.343,0.732,0.427
0.119,0.862,0.426,-0.366,0.916,0.061
0.117,0.865,0.429,-0.061,0.61,0.305
0.119,0.849,0.421,1.038,1.099,0.488
0.122,0.839,0.421,1.282,0.305,0.122
0.12,0.853,0.425,0.671,0.549,0.427
0.121,0.855,0.425,0.732,0.916,-0.183
0.12,0.856,0.426,-0.122,0.488,-0.366
0.117,0.849,0.422,0.366,0.793,0.305
0.118,0.862,0.428,-0.244,0.427,-0.122
0.125,0.858,0.417,0.488,0.977,0.305
0.113,0.852,0.416,-0.061,-0.061,0.61
0.117,0.856,0.426,-0.488,0,-0.061
0.122,0.861,0.42,0.793,1.099,0.183
0.119,0.844,0.422,0.366,0.732,-0.183
0.123,0.876,0.421,-1.526,0.916,-0.366
0.118,0.858,0.425,-0.793,0.61,0.549
0.122,0.845,0.425,1.099,0.854,0.122
0.126,0.855,0.415,0.122,0.61,0.122
0.113,0.853,0.423,-0.061,0.488,-0.183
0.119,0.853,0.422,-0.183,0.183,-0.366
0.117,0.855,0.424,-0.122,0.916,0.488
0.119,0.865,0.421,0.061,0.793,0
0.118,0.857,0.423,0.122,1.16,0.244
,,,,,
0.138,1.044,0.34,-21.973,5.066,1.892
0.201,0.737,0.367,-39.612,14.343,0.122
0.097,1.071,0.398,-45.776,-13.184,0.977
0.018,0.683,0.32,-7.141,-9.46,13.977
0.12,1.289,0.135,-34.607,12.451,10.559
0.02,0.705,0.431,19.104,-11.597,0.549
0.078,0.875,0.32,-1.648,0.671,3.723
0.122,0.866,0.295,4.639,2.197,1.465
0.102,0.896,0.318,-2.991,-0.732,-1.404
0.095,0.914,0.319,-5.249,1.953,-1.709
0.107,0.873,0.316,1.282,0.549,-2.136
0.091,0.915,0.351,-2.014,0.244,-0.854
0.106,0.908,0.327,2.197,3.174,-0.366
0.107,0.895,0.335,1.282,-0.793,0.366
0.094,0.913,0.33,-1.282,-0.122,0.671
0.102,0.879,0.336,0.549,-0.427,-0.305
0.098,0.911,0.325,-1.404,-0.549,-0.061
0.104,0.895,0.321,0.793,1.16,-0.732
0.097,0.901,0.32,0.244,0.366,-0.122
0.101,0.907,0.318,0.61,1.282,-0.977
0.105,0.895,0.323,1.587,1.038,-0.916
0.105,0.905,0.329,-1.404,0.977,-0.549
0.099,0.906,0.32,0.549,0.854,0.061
0.102,0.899,0.336,2.747,0.61,-0.061
0.1,0.906,0.329,-0.305,0.732,-0.366
0.109,0.886,0.329,-0.122,0.061,-0.427
0.106,0.886,0.333,2.258,-0.549,-0.671
0.105,0.899,0.323,-0.549,0.732,-0.671
0.107,0.9,0.334,0.916,0.244,-0.549
0.11,0.916,0.319,-0.793,1.587,0.183
0.101,0.892,0.328,-0.977,0.549,0.61
0.106,0.903,0.328,-0.183,0.366,0.305
0.103,0.903,0.322,0.61,0.732,-0.183
0.103,0.899,0.322,-0.61,1.526,-0.061
0.104,0.895,0.322,0.427,0.732,-0.061
0.108,0.899,0.327,-0.183,0.244,0.183
0.106,0.894,0.336,0.061,0.488,-0.183
0.104,0.899,0.328,-0.793,0.916,-0.488
0.112,0.889,0.319,1.099,-0.305,-1.526
0.112,0.903,0.325,-1.892,-0.183,-1.587
0.113,0.899,0.324,1.709,0.549,-0.366
0.107,0.895,0.315,0,0.793,0.793
0.098,0.899,0.332,-0.549,-0.488,1.282
0.102,0.902,0.327,1.038,0.427,0.916
0.103,0.911,0.324,-1.099,0.488,0.427
0.101,0.902,0.321,-0.854,0.854,0.305
0.111,0.893,0.326,0.183,0.061,0.549
0.101,0.91,0.318,-0.366,0.488,1.221
0.108,0.895,0.325,0.61,0.427,-0.122
0.113,0.893,0.316,0.671,1.099,-0.671
0.11,0.895,0.326,1.16,0.732,0.305
0.106,0.891,0.324,1.038,0.977,-0.305
0.114,0.924,0.313,-2.197,1.221,-0.183
0.098,0.907,0.322,-1.099,0.488,-0.366
0.105,0.878,0.339,0.305,0.549,0.122
0.105,0.902,0.323,3.906,1.16,0.549
0.101,0.899,0.322,-1.099,0.61,-0.244
0.113,0.891,0.312,1.343,0.549,0.122
0.105,0.897,0.32,-0.183,0.488,-0.183
0.104,0.903,0.318,-0.305,1.465,-1.343
0.109,0.894,0.319,-0.732,1.465,-0.977
0.104,0.907,0.323,0.488,0.183,-0.854
0.104,0.91,0.321,-0.977,1.16,0.244
0.106,0.896,0.324,0.671,0.488,0.61
,,,,,
0.397,0.484,0.585,23.682,-17.761,-9.644
-0.01,0.901,0.332,5.249,-5.371,9.46
0.056,0.705,0.386,23.437,4.333,-0.671
0.12,0.934,0.458,-6.104,-1.648,-10.559
0.098,0.877,0.434,4.456,-1.221,6.47
0.13,0.851,0.418,0.549,-1.282,-0.916
0.101,0.867,0.421,2.258,-2.991,3.967
0.107,0.846,0.422,2.747,-0.671,-0.427
0.108,0.858,0.411,0.488,-0.854,-0.732
0.104,0.842,0.412,0.916,-1.465,-1.099
0.115,0.855,0.41,-0.671,0.366,-1.221
0.099,0.86,0.413,-0.305,-0.854,-0.183
0.109,0.863,0.424,-0.61,0.366,-0.854
0.101,0.864,0.417,-0.977,0.305,-0.977
0.098,0.847,0.421,0.793,1.038,-0.183
0.107,0.855,0.415,0.305,0.916,-0.305
0.104,0.863,0.419,0.427,0.122,0.671
0.107,0.856,0.421,0.061,1.282,0.061
0.11,0.865,0.404,-0.061,1.099,-0.671
0.095,0.85,0.426,0.122,0.122,-0.916
0.101,0.841,0.415,1.648,1.099,0.122
0.12,0.864,0.415,-0.488,0.732,-0.488
0.109,0.86,0.415,-0.061,0.916,0.671
0.099,0.852,0.418,0.732,1.038,0
0.106,0.86,0.418,-0.854,1.038,-0.122
0.113,0.864,0.411,0,0.793,-0.427
0.111,0.863,0.42,0.244,0.549,0
0.105,0.862,0.41,0,1.099,0.977
0.106,0.858,0.416,0.366,0.305,-0.122
0.105,0.855,0.418,0.854,0.183,-0.061
0.112,0.874,0.404,0.549,1.343,0.061
0.106,0.859,0.416,0.061,0.366,0.488
0.109,0.86,0.419,-0.366,0.854,-0.061
0.113,0.862,0.415,-0.305,0.732,0.671
0.11,0.854,0.407,1.099,1.099,0.305
0.112,0.855,0.424,0.732,0.732,-0.916
0.105,0.846,0.421,1.282,0.61,-0.122
0.11,0.867,0.413,0.488,0.793,-0.244
0.111,0.868,0.42,-0.244,0.671,-0.244
0.115,0.861,0.41,-0.488,1.282,0.061
0.107,0.86,0.407,1.099,0.488,0.244
0.109,0.853,0.412,-0.122,0.305,-0.732
0.112,0.873,0.418,0.183,0.977,-0.122
0.11,0.858,0.416,0.183,0.732,0.305
0.109,0.855,0.412,-0.732,1.038,-0.244
0.113,0.865,0.409,0.122,0.732,0.244
0.109,0.857,0.425,0.549,0.549,-0.183
0.107,0.857,0.41,0.122,1.038,0.061
0.112,0.861,0.409,-0.061,0.916,0.122
0.104,0.877,0.409,-1.648,0.122,-0.061
0.109,0.854,0.404,0.793,0.793,0.488
0.109,0.854,0.414,0.305,0.549,0.122
0.105,0.85,0.415,0.061,0.061,-0.671
0.103,0.863,0.417,-0.061,-0.366,-0.977
0.115,0.864,0.416,-0.732,0.305,-0.305
0.106,0.867,0.404,0.793,0.488,0.854
0.112,0.858,0.414,0.305,1.099,-0.549
0.104,0.864,0.412,0.305,0.427,0.183
0.107,0.868,0.403,0.183,0.61,0.122
0.115,0.855,0.411,0.244,0.916,-0.061
0.103,0.854,0.422,0.61,1.038,1.099
0.106,0.867,0.397,1.099,0.305,0.732
0.111,0.865,0.401,-0.122,0.488,-0.366
0.112,0.867,0.415,-0.427,0.671,0.793
,,,,,
0.185,0.796,0.517,-38.574,-12.329,-5.615
-0.048,0.938,0.273,-44.434,-5.676,6.531
0.131,1.265,0.004,-11.658,4.883,3.418
0.035,0.818,0.449,16.541,-16.907,-2.38
0.089,0.908,0.321,-2.747,2.319,9.644
0.124,0.803,0.306,11.841,-1.404,1.16
0.103,0.926,0.277,-5.188,1.831,2.93
0.114,0.883,0.306,2.93,2.991,-0.061
0.1,0.929,0.317,-0.793,0.61,-0.061
0.117,0.905,0.318,-0.854,2.502,-0.61
0.116,0.888,0.342,2.136,0.671,-0.122
0.115,0.934,0.287,-2.747,2.563,0
0.116,0.888,0.334,1.526,-0.183,-0.61
0.088,0.909,0.323,-2.197,0.61,0.366
0.109,0.899,0.302,1.099,1.404,0.793
0.101,0.906,0.319,0.61,-0.488,0.366
0.102,0.903,0.309,1.404,1.404,0
0.11,0.911,0.311,2.747,0.793,-0.671
0.102,0.895,0.322,0.549,0.061,0
0.108,0.905,0.319,0.732,1.16,-0.183
0.114,0.906,0.313,-0.854,1.282,0.122
0.102,0.903,0.314,0.671,0.366,0.305
0.108,0.902,0.321,0.427,0.732,0
0.11,0.902,0.321,0.244,0.854,-0.061
0.107,0.898,0.319,0.366,1.099,-0.122
0.111,0.899,0.316,0.61,0.488,0.061
0.114,0.906,0.315,-1.16,1.038,0.305
0.103,0.9,0.314,1.282,1.038,0.183
0.107,0.898,0.317,0.916,0.366,-0.427
0.112,0.914,0.317,-0.244,1.221,-0.305
0.11,0.909,0.309,-1.099,1.221,0.122
0.103,0.897,0.316,-0.61,0,0
0.103,0.9,0.33,1.648,0.183,0.244
0.112,0.916,0.311,1.465,0.427,0.061
0.106,0.895,0.317,0.671,0.671,0.244
0.109,0.907,0.305,-0.427,0.671,0.061
0.101,0.883,0.325,1.77,0,-0.122
0.116,0.923,0.318,-0.244,0.977,0.61
0.12,0.9,0.308,-0.061,1.221,0.549
0.107,0.929,0.303,-1.526,0.122,0.122
0.105,0.876,0.315,-1.282,0.732,-0.366
0.106,0.903,0.323,1.709,0.427,-0.122
0.111,0.912,0.298,-1.587,1.648,0.427
0.107,0.89,0.325,1.465,0.244,0.549
0.102,0.91,0.317,0.916,0.916,0.793
0.122,0.937,0.296,-3.113,1.282,0.061
0.107,0.88,0.325,1.465,-0.305,-0.061
0.113,0.89,0.324,1.404,1.221,-0.061
0.111,0.899,0.31,-0.732,0.854,0.732
0.102,0.895,0.32,0.366,0.549,0.183
0.117,0.898,0.327,1.282,0.854,-0.549
0.104,0.903,0.319,0.244,0.916,0.549
0.106,0.896,0.321,0.732,0.732,-0.549
0.109,0.915,0.313,-0.366,0.671,-0.183
0.107,0.898,0.312,-1.038,1.465,0.061
0.104,0.893,0.324,1.709,0.122,0.427
0.11,0.908,0.317,0.671,0.427,0.488
0.115,0.896,0.311,-0.305,1.16,0.244
0.103,0.898,0.32,1.892,0.488,0.427
0.112,0.895,0.318,0.488,1.282,0.122
0.112,0.905,0.315,-1.038,0.671,0.183
0.103,0.902,0.319,1.953,0.183,0.305
0.115,0.889,0.319,1.038,1.038,0.061
0.118,0.914,0.307,-0.671,0.916,0.122
,,,,,
0.405,0.836,0.434,1.77,-25.818,-10.437
0.14,1.101,0.367,9.216,-1.892,12.878
0.075,0.819,0.334,8.179,6.287,2.136
0.064,0.876,0.408,1.099,-4.456,-8.484
0.09,0.857,0.436,1.465,-3.052,0.183
0.122,0.857,0.408,2.502,0.854,-0.366
0.098,0.881,0.407,0.549,-2.991,2.258
0.102,0.826,0.425,2.686,0.122,0.183
0.125,0.873,0.416,0.549,-1.099,-0.061
0.097,0.852,0.407,0.122,-1.099,-0.488
0.106,0.87,0.412,-0.977,0.732,-1.099
0.099,0.863,0.407,-0.305,-0.305,-0.305
0.104,0.858,0.408,1.038,1.099,-0.671
0.098,0.866,0.412,0.671,-0.854,0.122
0.112,0.863,0.415,0.122,1.282,-0.61
0.108,0.867,0.414,0.244,0.366,0
0.106,0.863,0.411,-0.122,1.282,0.122
0.109,0.862,0.411,-0.061,1.038,-0.549
0.105,0.862,0.419,0.427,0.366,-0.061
0.11,0.859,0.405,0,0.671,0.244
0.104,0.865,0.417,0.244,0.916,-0.183
0.107,0.86,0.414,1.587,1.038,0.061
0.105,0.855,0.41,1.343,0.854,0.244
0.111,0.871,0.416,-0.061,1.221,-0.244
0.105,0.86,0.42,0.244,0.305,0.366
0.11,0.853,0.416,0.549,1.404,-0.061
0.106,0.856,0.409,0.793,0.61,0.061
0.107,0.863,0.417,0,0.549,0.244
0.108,0.863,0.415,1.221,0.916,-0.061
0.103,0.868,0.408,0.61,0.732,0.793
0.103,0.855,0.417,-0.793,-0.183,-0.671
0.114,0.845,0.412,2.014,1.038,0.244
0.104,0.867,0.416,0,0.732,0
0.113,0.865,0.409,-0.061,1.099,0
0.106,0.863,0.419,-0.977,0.549,0
0.107,0.847,0.414,1.343,0.366,0.427
0.109,0.853,0.413,0.183,0.671,-0.549
0.112,0.876,0.409,-1.099,1.038,-0.977
0.105,0.855,0.412,0.488,0.854,0.488
0.106,0.857,0.414,0.61,0.305,-0.061
0.109,0.862,0.413,1.038,0.671,0.488
0.11,0.861,0.415,0.488,0.488,0.366
0.107,0.86,0.405,0.427,0.977,0.854
0.103,0.862,0.412,-0.549,-0.732,-0.244
0.108,0.866,0.418,0.488,0,-0.122
0.113,0.862,0.41,-0.305,0.244,0.305
0.114,0.877,0.399,0.366,0.916,0.732
0.112,0.864,0.414,-0.732,0.305,-0.671
0.114,0.872,0.415,-0.244,1.038,0.183
0.106,0.861,0.411,0.427,0.793,0.671
0.104,0.855,0.417,0.732,0.916,0.488
0.115,0.864,0.408,0.549,0.366,0.305
0.111,0.867,0.405,0.305,1.282,0.732
0.113,0.864,0.41,-0.244,0.916,-0.366
0.107,0.86,0.405,0.854,1.587,0.61
0.106,0.845,0.406,1.099,1.038,-0.305
0.112,0.86,0.414,0.305,0.366,-0.061
0.117,0.877,0.408,0.244,1.221,0.549
0.104,0.862,0.413,0.122,0.549,0.427
0.106,0.865,0.406,0.183,1.038,0.916
0.107,0.866,0.413,0,0.427,0.183
0.107,0.858,0.407,0.427,1.099,0.366
0.104,0.857,0.408,0.549,0.549,0.427
0.112,0.864,0.407,0.854,0.427,0.122
,,,,,
0.094,1.1,0.372,-5.981,9.521,4.028
0.312,0.419,0.71,-31.982,-1.343,-8.24
-0.031,1.126,0.412,-71.594,-18.677,4.822
-0.216,1.362,-0.073,-48.645,2.747,25.757
0.2,0.584,0.316,56.824,-14.404,-0.122
0.135,0.912,0.338,-8.789,0.183,5.432
0.135,0.921,0.301,7.568,4.211,3.113
0.116,0.951,0.287,-1.892,4.333,-1.16
0.06,0.889,0.285,-0.122,1.648,0.122
0.089,0.896,0.324,0.061,1.16,-2.197
0.099,0.909,0.291,-2.869,0.427,-1.526
0.087,0.91,0.293,-1.709,2.563,-2.014
0.091,0.889,0.334,2.991,0.305,-0.305
0.089,0.897,0.32,1.648,0.366,0.916
0.104,0.902,0.314,-0.732,0.916,0.61
0.083,0.892,0.319,1.343,0.854,-0.671
0.084,0.901,0.323,-1.465,0.793,0
0.095,0.897,0.308,1.038,-0.122,-0.122
0.088,0.91,0.311,0.671,0.366,-0.061
0.095,0.893,0.302,-0.305,1.221,-0.061
0.097,0.9,0.32,0.916,0.061,-0.244
0.094,0.915,0.3,-2.136,1.221,-0.61
0.091,0.883,0.32,2.502,0.732,-0.549
0.087,0.876,0.32,2.136,0.305,-0.122
0.094,0.917,0.308,-1.587,1.16,-0.061
0.098,0.902,0.307,0.427,0.977,-0.061
0.1,0.926,0.304,-0.061,1.099,-0.61
0.097,0.89,0.314,2.014,0.549,-0.61
0.1,0.907,0.306,2.136,1.038,-0.732
0.101,0.9,0.314,-0.854,0.977,-0.732
0.096,0.911,0.307,1.953,0.488,-0.488
0.092,0.896,0.318,1.648,0.427,-0.305
0.096,0.916,0.3,-0.305,0.549,-0.549
0.095,0.906,0.32,2.319,0.305,-0.366
0.125,0.918,0.305,-0.366,1.831,0.427
0.095,0.883,0.309,0.122,0.366,0.305
0.089,0.9,0.324,1.099,-0.183,0.427
0.1,0.914,0.309,0.427,0.793,0.977
0.098,0.894,0.311,0.61,0.549,0.061
0.095,0.905,0.314,-0.244,0.427,0.183
0.098,0.894,0.314,1.282,0.671,0.793
0.098,0.906,0.314,1.465,0.793,0.305
0.1,0.902,0.313,1.16,0.977,-0.671
0.105,0.903,0.311,0.488,0.549,-0.427
0.091,0.911,0.32,0.122,0.916,0.366
0.099,0.9,0.321,1.038,0.793,0.61
0.108,0.922,0.312,-1.892,0.427,0.183
0.097,0.906,0.306,0.244,1.16,0.366
0.094,0.916,0.288,-2.686,0.916,0.427
0.096,0.896,0.325,0.61,0.061,0.61
0.099,0.902,0.314,2.014,1.404,0.671
0.095,0.913,0.305,-0.977,1.282,-0.122
0.095,0.905,0.313,0.488,0.854,0.671
0.098,0.912,0.318,2.075,0.183,0.549
0.097,0.915,0.302,0.427,1.343,0.122
0.101,0.892,0.319,1.648,0.549,0.061
0.095,0.91,0.318,-0.183,0.549,0.244
0.1,0.897,0.314,0.305,0.977,-0.061
0.102,0.912,0.311,0.122,0.488,-0.305
0.097,0.923,0.294,-2.258,2.319,-0.183
0.093,0.889,0.313,1.465,0.549,-0.183
0.099,0.897,0.323,1.831,0.122,0.122
0.1,0.901,0.311,-0.427,0.488,0.183
0.094,0.892,0.322,0.183,0.122,-0.793
,,,,,
0.133,0.916,0.367,-1.892,9.094,-1.404
-0.032,1.151,0.124,19.348,10.864,3.906
0.302,0.745,0.313,98.45,30.823,16.846
-0.034,0.931,0.524,-23.804,-21.301,-10.986
0.112,0.958,0.374,24.78,5.554,11.047
0.114,0.87,0.385,-5.249,7.385,-6.348
0.053,0.827,0.439,3.296,-6.348,5.31
0.099,0.858,0.437,3.113,0.549,-3.113
0.109,0.856,0.437,0,-2.441,0.61
0.08,0.84,0.43,1.892,-2.38,1.282
0.104,0.859,0.409,1.892,1.587,-2.93
0.097,0.845,0.416,0.977,-1.648,-0.183
0.095,0.868,0.421,-0.671,0.366,-1.282
0.087,0.86,0.411,0.549,0.671,0.183
0.089,0.855,0.416,-0.793,0.305,-1.099
0.096,0.867,0.417,0.854,1.221,0.183
0.091,0.848,0.424,0.549,1.343,-0.916
0.099,0.854,0.427,0.122,0.183,-0.793
0.093,0.863,0.416,0.732,0.854,0.61
0.098,0.859,0.431,-0.61,0.671,-0.488
0.097,0.857,0.421,0.61,0.977,0.549
0.095,0.852,0.416,0.305,0.671,0.244
0.096,0.858,0.425,-0.061,0.183,-0.488
0.1,0.855,0.419,-0.305,0.549,0.793
0.097,0.849,0.411,1.526,0,1.038
0.094,0.866,0.422,0.366,-0.488,0.061
0.096,0.852,0.419,0.549,0.122,-0.183
0.09,0.851,0.412,1.099,1.16,-0.183
0.093,0.86,0.417,0.183,0.183,-0.854
0.095,0.851,0.417,1.038,0.916,0.183
0.097,0.86,0.426,0.854,0.549,-0.122
0.108,0.864,0.419,0.61,0.671,-0.366
0.101,0.869,0.423,0.61,0.977,-0.549
0.1,0.862,0.417,0.305,1.282,-0.122
0.099,0.852,0.426,0.183,-0.061,0.122
0.092,0.84,0.417,0.916,0.671,0.183
0.089,0.844,0.427,-0.61,0.977,-0.854
0.096,0.851,0.423,2.136,0.305,-0.854
0.103,0.875,0.414,-0.732,1.221,-0.732
0.104,0.855,0.417,0.122,1.16,-0.122
0.104,0.851,0.416,0.671,1.343,0.061
0.106,0.858,0.412,0.061,0.244,-0.183
0.1,0.867,0.427,-1.587,0.183,-0.916
0.102,0.872,0.421,-1.16,0.671,-0.244
0.1,0.865,0.419,0.549,0.427,-0.366
0.105,0.862,0.419,-1.038,1.404,-0.366
0.097,0.859,0.417,-1.16,0.732,-0.183
0.097,0.859,0.407,-1.16,0.854,-0.305
0.111,0.875,0.412,0.305,0.732,-0.732
0.103,0.869,0.42,-0.305,0.244,-0.549
0.1,0.871,0.409,-0.488,0.61,0.427
0.107,0.865,0.415,0.366,0.488,0.61
0.109,0.872,0.415,0.732,0.549,0.61
0.1,0.857,0.42,0.122,0.61,0.61
0.101,0.852,0.407,0.305,0.977,0.977
0.104,0.864,0.412,0.244,0.061,0
0.102,0.859,0.414,0.122,0.916,0.366
0.109,0.861,0.407,1.038,1.16,0.793
0.097,0.868,0.408,-0.977,0.122,-0.061
0.105,0.868,0.412,0.366,0.977,0.122
0.106,0.875,0.411,-0.122,0.854,0
0.104,0.869,0.415,-0.427,0.977,0.427
0.103,0.853,0.412,0.61,0.244,0.854
0.096,0.859,0.416,0.305,0.854,0.793
,,,,,
0.073,1.244,0.183,-43.091,0.549,3.601
0.113,0.815,0.406,4.517,-11.719,-5.92
0.11,0.927,0.344,-5.066,-5.554,2.075
0.099,0.825,0.316,5.432,-1.221,0.061
0.102,0.902,0.278,-4.822,1.099,1.343
0.095,0.864,0.344,7.141,1.282,-0.793
0.103,0.919,0.296,-2.441,2.319,-1.099
0.097,0.884,0.323,-1.099,2.014,-1.16
0.081,0.922,0.317,-3.296,2.258,-0.366
0.094,0.883,0.327,0.916,1.282,0
0.09,0.915,0.335,-0.427,0.183,-0.122
0.064,0.897,0.336,-0.183,0.183,-0.061
0.098,0.891,0.325,2.502,-1.038,1.099
0.092,0.904,0.304,-1.343,0.549,0.244
0.098,0.902,0.328,0.793,0.122,-0.671
0.095,0.899,0.32,0.305,1.038,-0.488
0.097,0.895,0.306,-0.061,1.526,-1.16
0.094,0.916,0.314,1.16,0.732,-0.549
0.104,0.886,0.317,2.563,0.977,-0.488
0.104,0.927,0.303,-1.953,1.404,-0.549
0.089,0.899,0.329,2.808,0.366,-0.305
0.103,0.908,0.323,0.305,0.244,0.305
0.105,0.913,0.303,-1.038,0.977,0.183
0.098,0.891,0.339,1.709,-0.671,-1.16
0.101,0.899,0.324,2.502,1.099,-0.305
0.101,0.895,0.319,0.854,0.732,-0.61
0.098,0.914,0.325,0.916,0.427,-0.671
0.101,0.9,0.319,1.282,2.136,0.427
0.095,0.899,0.322,0.183,0.61,0.366
0.097,0.897,0.327,1.587,0.61,0.305
0.102,0.902,0.326,0.183,0.732,-0.244
0.098,0.911,0.325,0.366,0.916,-0.427
0.101,0.905,0.318,0.305,1.099,0.305
0.103,0.896,0.329,0.366,0.488,0.061
0.104,0.902,0.328,-1.099,0.854,-0.427
0.105,0.908,0.32,-1.587,0.488,0.305
0.098,0.898,0.319,0.244,0.366,-0.61
0.091,0.901,0.318,0.916,1.038,-1.038
0.117,0.892,0.317,0.916,1.16,-1.282
0.094,0.908,0.331,0.61,0,-0.366
0.099,0.903,0.323,1.221,0.61,-0.305
0.102,0.886,0.328,1.343,0.488,-0.122
0.11,0.912,0.317,0.244,0.854,0.793
0.108,0.895,0.323,2.563,1.221,0.366
0.106,0.888,0.321,0.427,0.793,0.549
0.1,0.9,0.315,-0.61,0.854,0.427
0.107,0.897,0.323,0.732,0.977,-0.488
0.107,0.893,0.331,1.709,0.427,-0.183
0.108,0.899,0.316,1.099,1.77,0.305
0.102,0.895,0.324,1.16,0.549,0.061
0.104,0.911,0.333,-0.549,1.099,0.488
0.105,0.898,0.318,1.648,1.587,0.916
0.111,0.911,0.316,-1.343,1.038,-0.916
0.1,0.9,0.325,-1.282,1.404,-0.244
0.107,0.881,0.329,1.77,0.977,0.427
0.113,0.897,0.329,2.747,0.61,0.549
0.104,0.9,0.326,0.488,1.038,0.183
0.116,0.885,0.321,1.465,1.709,-0.488
0.107,0.901,0.313,0.732,1.038,0.366
0.107,0.9,0.324,0.061,1.038,-0.793
0.101,0.9,0.326,0.122,1.221,-0.61
0.099,0.91,0.32,0.671,0.916,0
0.099,0.898,0.33,-0.244,0.183,0.061
0.109,0.903,0.324,0.854,0.122,0.305
,,,,,
0.205,0.745,0.384,2.625,-11.414,-6.653
0.142,0.821,0.402,26.733,-4.7,14.587
0.125,0.884,0.352,7.568,9.827,-3.601
0.083,0.884,0.459,-2.014,-1.892,-5.066
0.082,0.849,0.46,1.953,-2.93,1.16
0.142,0.86,0.429,0.183,-1.038,-0.427
0.083,0.833,0.429,6.958,-4.7,3.784
0.095,0.863,0.428,1.404,0.671,-3.235
0.104,0.827,0.425,0.732,-1.709,0.61
0.088,0.845,0.416,-1.099,-2.075,-1.953
0.095,0.874,0.422,-0.732,0.122,-1.709
0.087,0.849,0.418,-0.977,0.183,-0.549
0.096,0.861,0.414,0.854,0.488,-0.793
0.088,0.855,0.432,0.244,0.549,0
0.097,0.852,0.43,0.671,0.977,-0.671
0.09,0.844,0.423,0.793,0.61,0.793
0.094,0.848,0.425,1.16,-0.122,0.183
0.095,0.852,0.423,0.793,0.183,0.183
0.099,0.855,0.422,0.793,0.427,-0.61
0.102,0.859,0.431,-0.488,0.305,-0.427
0.099,0.866,0.417,0.488,0.488,0.305
0.102,0.852,0.421,0.183,0.793,-0.183
0.1,0.857,0.431,-0.244,0.305,-1.282
0.097,0.863,0.423,0.305,1.038,0.122
0.094,0.857,0.42,0.122,0.549,0.488
0.093,0.857,0.423,-0.488,0.549,-0.183
0.102,0.852,0.429,0.671,0.793,-0.061
0.092,0.858,0.423,-1.953,0.732,-0.061
0.102,0.855,0.422,-0.549,0.732,0.183
0.103,0.857,0.425,0.305,0.549,-0.366
0.101,0.868,0.424,-0.366,0.793,-0.183
0.096,0.852,0.421,0.488,0.793,0.549
0.1,0.86,0.421,-1.16,0.183,-0.793
0.1,0.86,0.42,0.061,0.61,-0.183
0.096,0.863,0.414,0.793,1.16,0.366
0.096,0.855,0.424,0.061,0.549,-0.061
0.098,0.86,0.424,-0.122,0.61,-0.122
0.099,0.852,0.415,0.671,0.977,0
0.105,0.862,0.426,0.916,0.977,-0.671
0.095,0.862,0.431,-0.366,0.732,-0.305
0.106,0.872,0.432,-1.343,0.061,-0.549
0.094,0.855,0.427,0.854,0.366,0.977
0.104,0.868,0.417,0.061,0.977,0.122
0.1,0.864,0.408,0.549,0.366,0.732
0.1,0.863,0.419,-1.038,0.61,0.183
0.105,0.854,0.421,0.122,0.854,0
0.098,0.846,0.413,1.587,0.916,0.244
0.097,0.871,0.411,-0.732,0.793,-0.61
0.105,0.876,0.414,-1.282,1.099,-0.549
0.106,0.875,0.426,-0.549,0.61,-0.244
0.103,0.871,0.419,-0.916,0.366,0.244
0.104,0.861,0.416,-0.061,0.427,0.61
0.101,0.848,0.411,0.732,0.671,0.549
0.095,0.857,0.413,0.061,0.732,0.061
